Country,Job Title,Category,Salary,Currency,Exchange Rate,Salary(USD),SalaryRounded(USD)
United States,Quality Engineer,Quality Control and Compliance,59900,USD,1,59900,59900
United States,Quality Executive,Quality Control and Compliance,109700,USD,1,109700,109700
United States,Quality Improvement Coordinator,Quality Control and Compliance,66100,USD,1,66100,66100
United States,Quality Management Officer,Quality Control and Compliance,58600,USD,1,58600,58600
United States,Quality Manager,Quality Control and Compliance,156200,USD,1,156200,156200
United States,Quality Surveyor,Quality Control and Compliance,90900,USD,1,90900,90900
United States,Quality Trainer,Quality Control and Compliance,109700,USD,1,109700,109700
United States,Six Sigma Black Belt,Quality Control and Compliance,123000,USD,1,123000,123000
United States,Acquisition Associate,Real Estate,76900,USD,1,76900,76900
United States,Assistant Leasing Manager,Real Estate,107700,USD,1,107700,107700
United States,Assistant Property Manager,Real Estate,100700,USD,1,100700,100700
United States,Brokerage,Real Estate,79600,USD,1,79600,79600
United States,Commercial Leasing Manager,Real Estate,167100,USD,1,167100,167100
United States,Commercial Real Estate Manager,Real Estate,163800,USD,1,163800,163800
United States,Community Development Manager,Real Estate,150100,USD,1,150100,150100
United States,Compliance Specialist,Real Estate,80200,USD,1,80200,80200
United States,Development Coordinator,Real Estate,80300,USD,1,80300,80300
United States,Director of Real Estate,Real Estate,177100,USD,1,177100,177100
United States,Lease Administrator,Real Estate,105800,USD,1,105800,105800
United States,Leasing Agent,Real Estate,84600,USD,1,84600,84600
United States,Leasing Consultant,Real Estate,93600,USD,1,93600,93600
United States,Leasing Manager,Real Estate,114600,USD,1,114600,114600
United States,Portfolio Analyst,Real Estate,137100,USD,1,137100,137100
United States,Portfolio Manager,Real Estate,192600,USD,1,192600,192600
United States,Property Acquisition Agent,Real Estate,74100,USD,1,74100,74100
United States,Property and Claims Specialist,Real Estate,102700,USD,1,102700,102700
United States,Property Manager,Real Estate,118900,USD,1,118900,118900
United States,Property Operations Manager,Real Estate,165900,USD,1,165900,165900
United States,Property Tax Assistant,Real Estate,78900,USD,1,78900,78900
United States,Real Estate Administrator,Real Estate,91700,USD,1,91700,91700
United States,Real Estate Agent,Real Estate,87000,USD,1,87000,87000
United States,Real Estate Analyst,Real Estate,105200,USD,1,105200,105200
United States,Real Estate Appraiser,Real Estate,83700,USD,1,83700,83700
United States,Real Estate Appraiser,Real Estate,84500,USD,1,84500,84500
United States,Real Estate Appraiser,Real Estate,87300,USD,1,87300,87300
United States,Real Estate Assistant,Real Estate,78200,USD,1,78200,78200
United States,Real Estate Association Manager,Real Estate,108200,USD,1,108200,108200
United States,Real Estate Broker,Real Estate,74700,USD,1,74700,74700
United States,Real Estate General Manager,Real Estate,164100,USD,1,164100,164100
United States,Real Estate Project Director,Real Estate,160600,USD,1,160600,160600
United States,Real Estate Project Manager,Real Estate,138700,USD,1,138700,138700
United States,Real Estate Sales Agent,Real Estate,84300,USD,1,84300,84300
United States,Real Estate Valuer,Real Estate,83300,USD,1,83300,83300
United States,Research Analyst,Real Estate,74300,USD,1,74300,74300
United States,Residential Advisor,Real Estate,92900,USD,1,92900,92900
United States,Residential Property Manager,Real Estate,115600,USD,1,115600,115600
United States,Shopping Center Manager,Real Estate,172200,USD,1,172200,172200
United States,Town Planner,Real Estate,161300,USD,1,161300,161300
United States,Aquatic Supervisor,Recreation and Sports,71700,USD,1,71700,71700
United States,Assistant Cinema Manager,Recreation and Sports,56100,USD,1,56100,56100
United States,Assistant Coach,Recreation and Sports,79000,USD,1,79000,79000
United States,Athletic Trainer,Recreation and Sports,68100,USD,1,68100,68100
United States,Exercise Specialist,Recreation and Sports,71100,USD,1,71100,71100
United States,Fitness Manager,Recreation and Sports,142300,USD,1,142300,142300
United States,Fitness Trainer,Recreation and Sports,75000,USD,1,75000,75000
United States,Game Manager,Recreation and Sports,73100,USD,1,73100,73100
United States,Gaming Supervisor,Recreation and Sports,69400,USD,1,69400,69400
United States,Head Coach,Recreation and Sports,134700,USD,1,134700,134700
United States,Head Gymnastics Instructor,Recreation and Sports,94400,USD,1,94400,94400
United States,Party Host,Recreation and Sports,54100,USD,1,54100,54100
United States,Personal Trainer,Recreation and Sports,70000,USD,1,70000,70000
United States,Recreation Director,Recreation and Sports,158700,USD,1,158700,158700
United States,Recreation Manager,Recreation and Sports,153800,USD,1,153800,153800
United States,Ski Instructor,Recreation and Sports,82300,USD,1,82300,82300
United States,Sports Manager,Recreation and Sports,161300,USD,1,161300,161300
United States,Swim Instructor,Recreation and Sports,80700,USD,1,80700,80700
United States,Account Manager,Sales Retail and Wholesale,112700,USD,1,112700,112700
United States,Account Officer,Sales Retail and Wholesale,57900,USD,1,57900,57900
United States,Area Manager,Sales Retail and Wholesale,114900,USD,1,114900,114900
United States,Area Sales Director,Sales Retail and Wholesale,184700,USD,1,184700,184700
United States,Area Sales Manager,Sales Retail and Wholesale,164100,USD,1,164100,164100
United States,Assisstant Store Supervisor,Sales Retail and Wholesale,67300,USD,1,67300,67300
United States,Assistant Department Manager,Sales Retail and Wholesale,77100,USD,1,77100,77100
United States,Assistant Retail Store Manager,Sales Retail and Wholesale,85700,USD,1,85700,85700
United States,Branch Manager,Sales Retail and Wholesale,124500,USD,1,124500,124500
United States,Branch Supervisor,Sales Retail and Wholesale,95900,USD,1,95900,95900
United States,Cashier Manager,Sales Retail and Wholesale,83000,USD,1,83000,83000
United States,Commercial Sales Manager,Sales Retail and Wholesale,152900,USD,1,152900,152900
United States,Corporate Sales Manager,Sales Retail and Wholesale,142100,USD,1,142100,142100
United States,Depot Manager,Sales Retail and Wholesale,108200,USD,1,108200,108200
United States,Depot Supervisor,Sales Retail and Wholesale,105200,USD,1,105200,105200
United States,Deputy Sales Manager,Sales Retail and Wholesale,112700,USD,1,112700,112700
United States,Director of Sales,Sales Retail and Wholesale,195200,USD,1,195200,195200
United States,Distribution Director,Sales Retail and Wholesale,130400,USD,1,130400,130400
United States,District Leader,Sales Retail and Wholesale,92200,USD,1,92200,92200
United States,District Manager,Sales Retail and Wholesale,114300,USD,1,114300,114300
United States,District Sales Manager,Sales Retail and Wholesale,118900,USD,1,118900,118900
United States,External Sales Account Manager,Sales Retail and Wholesale,114600,USD,1,114600,114600
United States,Field Sales Representative,Sales Retail and Wholesale,77400,USD,1,77400,77400
United States,Furniture Sales Associate,Sales Retail and Wholesale,53300,USD,1,53300,53300
United States,Global Wholesale Manager,Sales Retail and Wholesale,205700,USD,1,205700,205700
United States,Head Cashier,Sales Retail and Wholesale,78200,USD,1,78200,78200
United States,Head of Direct Sales,Sales Retail and Wholesale,139100,USD,1,139100,139100
United States,Head of Retail,Sales Retail and Wholesale,148300,USD,1,148300,148300
United States,Head Teller,Sales Retail and Wholesale,72700,USD,1,72700,72700
United States,Inside Sales,Sales Retail and Wholesale,59100,USD,1,59100,59100
United States,Inside Sales Account Manager,Sales Retail and Wholesale,98800,USD,1,98800,98800
United States,Inside Sales Engineer,Sales Retail and Wholesale,73200,USD,1,73200,73200
United States,Inside Sales Executive,Sales Retail and Wholesale,99900,USD,1,99900,99900
United States,Inside Sales Representative,Sales Retail and Wholesale,61700,USD,1,61700,61700
United States,Internal Sales Manager,Sales Retail and Wholesale,109700,USD,1,109700,109700
United States,Inventory Manager,Sales Retail and Wholesale,107300,USD,1,107300,107300
United States,Key Account Manager,Sales Retail and Wholesale,114300,USD,1,114300,114300
United States,Medical Device Sales,Sales Retail and Wholesale,91200,USD,1,91200,91200
United States,Medical Device Sales Representative,Sales Retail and Wholesale,86400,USD,1,86400,86400
United States,Merchandiser,Sales Retail and Wholesale,73300,USD,1,73300,73300
United States,National Account Manager,Sales Retail and Wholesale,148300,USD,1,148300,148300
United States,National Customer Solution Specialist,Sales Retail and Wholesale,128400,USD,1,128400,128400
United States,National Sales Manager,Sales Retail and Wholesale,199700,USD,1,199700,199700
United States,Outside Sales Representative,Sales Retail and Wholesale,74200,USD,1,74200,74200
United States,Parts Salesperson,Sales Retail and Wholesale,64300,USD,1,64300,64300
United States,Project Development Manager,Sales Retail and Wholesale,117100,USD,1,117100,117100
United States,Project Manager,Sales Retail and Wholesale,118900,USD,1,118900,118900
United States,Project Sales Executive,Sales Retail and Wholesale,128200,USD,1,128200,128200
United States,Purchasing and Sales Executive,Sales Retail and Wholesale,176300,USD,1,176300,176300
United States,Quotation Engineer,Sales Retail and Wholesale,62300,USD,1,62300,62300
United States,Regional Sales Director,Sales Retail and Wholesale,191100,USD,1,191100,191100
United States,Regional Sales Manager,Sales Retail and Wholesale,195200,USD,1,195200,195200
United States,Relationship Manager,Sales Retail and Wholesale,140700,USD,1,140700,140700
United States,Retail Operations Manager,Sales Retail and Wholesale,116400,USD,1,116400,116400
United States,Retail Sales Associate,Sales Retail and Wholesale,84800,USD,1,84800,84800
United States,Retail Sales Representative,Sales Retail and Wholesale,73700,USD,1,73700,73700
United States,Retail Salesperson,Sales Retail and Wholesale,67000,USD,1,67000,67000
United States,Retail Store Manager,Sales Retail and Wholesale,118900,USD,1,118900,118900
United States,Retail Store Sales Person,Sales Retail and Wholesale,63500,USD,1,63500,63500
United States,Revenue Manager,Sales Retail and Wholesale,109700,USD,1,109700,109700
United States,Sales Account Manager,Sales Retail and Wholesale,130500,USD,1,130500,130500
United States,Sales Admin Executive,Sales Retail and Wholesale,152900,USD,1,152900,152900
United States,Sales Administration Manager,Sales Retail and Wholesale,139100,USD,1,139100,139100
United States,Sales Analyst,Sales Retail and Wholesale,111700,USD,1,111700,111700
United States,Sales Associate,Sales Retail and Wholesale,58800,USD,1,58800,58800
United States,Sales Consultant,Sales Retail and Wholesale,87400,USD,1,87400,87400
United States,Sales Coordinator,Sales Retail and Wholesale,68900,USD,1,68900,68900
United States,Sales Development Representative,Sales Retail and Wholesale,79800,USD,1,79800,79800
United States,Sales Director,Sales Retail and Wholesale,190400,USD,1,190400,190400
United States,Sales Engineer,Sales Retail and Wholesale,65700,USD,1,65700,65700
United States,Sales Executive,Sales Retail and Wholesale,117100,USD,1,117100,117100
United States,Sales Manager,Sales Retail and Wholesale,163800,USD,1,163800,163800
United States,Sales Officer,Sales Retail and Wholesale,64400,USD,1,64400,64400
United States,Sales Planner,Sales Retail and Wholesale,105200,USD,1,105200,105200
United States,Sales Planning Analyst,Sales Retail and Wholesale,103600,USD,1,103600,103600
United States,Sales Representative,Sales Retail and Wholesale,65200,USD,1,65200,65200
United States,Sales Service Associate,Sales Retail and Wholesale,62600,USD,1,62600,62600
United States,Sales Specialist,Sales Retail and Wholesale,94200,USD,1,94200,94200
United States,Sales Supervisor,Sales Retail and Wholesale,98300,USD,1,98300,98300
United States,Sales Support Manager,Sales Retail and Wholesale,97100,USD,1,97100,97100
United States,Sales Team Leader,Sales Retail and Wholesale,102700,USD,1,102700,102700
United States,Sales Trainer,Sales Retail and Wholesale,114900,USD,1,114900,114900
United States,Securities Sales Agent,Sales Retail and Wholesale,111700,USD,1,111700,111700
United States,Shop Manager,Sales Retail and Wholesale,107300,USD,1,107300,107300
United States,Store Development Administrator,Sales Retail and Wholesale,77000,USD,1,77000,77000
United States,Store Manager,Sales Retail and Wholesale,119700,USD,1,119700,119700
United States,Territory Sales Manager,Sales Retail and Wholesale,158700,USD,1,158700,158700
United States,Territory Sales Representative,Sales Retail and Wholesale,91600,USD,1,91600,91600
United States,Trade Marketing Officer,Sales Retail and Wholesale,105800,USD,1,105800,105800
